global_index,domain,ContextType,ContextDiff,TargetDiff,ConceptA,ConceptB,context_diff_c1,context_diff_c2,target_diff_words,depth_interaction_sum,shallow_interaction_sum,depth_local_min_actual_over_swapped_sum,shallow_local_min_actual_over_swapped_sum
7129,spatial-relations,direct,antonym,concept swap,above,below,above,below,above below,-6.3260733601637185,-4.335807140916586,-1.1208724975585938,-0.10648584365844727
7130,spatial-relations,direct,antonym,concept swap,above,below,below,above,above below,-5.838588397484273,-4.519630347378552,-0.23237228393554688,-0.3819146156311035
7131,spatial-relations,direct,antonym,concept swap,above,below,above,below,above below,-5.838588397484273,-4.519630347378552,-0.23237228393554688,-0.3819146156311035
7132,spatial-relations,direct,antonym,concept swap,above,below,below,above,above below,-5.981311919633299,-4.836451206356287,-0.2567272186279297,-0.33777809143066406
7133,spatial-relations,direct,antonym,concept swap,above,below,above,below,above below,-5.981311919633299,-4.836451206356287,-0.2567272186279297,-0.33777809143066406
7134,spatial-relations,direct,antonym,concept swap,above,below,below,above,above below,-5.495324805378914,-6.170104704797268,-0.1528153419494629,-0.48883724212646484
7135,spatial-relations,direct,antonym,concept swap,above,below,above,below,above below,-5.495324805378914,-6.170104704797268,-0.1528153419494629,-0.48883724212646484
7136,spatial-relations,direct,antonym,concept swap,above,below,below,above,above below,-7.449548086617142,-6.816101081203669,-0.3219890594482422,-0.015653610229492188
7137,spatial-relations,direct,antonym,concept swap,above,below,above,below,above below,-7.449548086617142,-6.816101081203669,-0.3219890594482422,-0.015653610229492188
7140,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-2.557382419705391,-1.601156771183014,-4.891199111938477,-0.9705400466918945
7141,spatial-relations,indirect,antonym,concept swap,above,below,above.,below.,above below,-2.557382419705391,-1.601156771183014,-4.891199111938477,-0.9705400466918945
7144,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-0.7225368767976761,-0.06639465689659119,-7.875847339630127,-1.6149706840515137
7148,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-3.9068881198763847,-1.96881752461195,-5.62446403503418,-2.442373275756836
7152,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-1.7949797436594963,-1.6957479938864708,-5.261952877044678,-2.010838508605957
7156,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-4.072715729475021,-5.874934948980808,-4.329492568969727,-3.2593960762023926
7158,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-5.058424046263099,-6.663152923807502,-5.026540279388428,-4.823511123657227
7159,spatial-relations,indirect,antonym,concept swap,above,below,above.,below.,above below,-5.058424046263099,-6.663152923807502,-5.026540279388428,-4.823511123657227
7160,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-3.4741171123459935,-3.739092819392681,-5.879697322845459,-3.544280529022217
7162,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-6.185467283241451,-5.4706594459712505,-4.740950584411621,-4.018266201019287
7164,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-3.008820056915283,-5.507412735372782,-6.012480735778809,-4.182353973388672
7170,spatial-relations,indirect,antonym,concept swap,above,below,below.,above.,above below,-3.2442254181951284,-7.506711550056934,-5.895888805389404,-4.1274261474609375
7171,spatial-relations,indirect,antonym,concept swap,above,below,above.,below.,above below,-3.2442254181951284,-7.506711550056934,-5.895888805389404,-4.1274261474609375
7180,spatial-relations,indirect,antonym,variable swap,above,below,up.,down.,,-1.2653220295906067,-0.8923721313476562,-1.8446636199951172,-0.456512451171875
7189,spatial-relations,indirect,antonym,variable swap,above,below,down.,up.,,-2.185749888420105,-0.7734342664480209,-2.2742109298706055,-0.23358440399169922
7201,spatial-relations,indirect,antonym,variable swap,above,below,lower.,higher.,,-0.8892635926604271,-0.6939155720174313,-2.5638890266418457,-0.09866476058959961
7218,spatial-relations,indirect,variable swap,concept swap,above,below,and Jesse ||| Alex,Jesse and ||| Jesse,above below,-0.04827380180358887,-0.48756465315818787,13.002266488969326,5.584143352694809
7230,spatial-relations,indirect,variable swap,concept swap,above,below,and Li ||| Maria,Li and ||| Li,above below,-1.3057247400283813,-3.2242888808250427,3.497459828853607,1.2094444036483765
7234,spatial-relations,indirect,variable swap,concept swap,above,below,and the candle ||| baseball,The candle and ||| candle,above below,-3.255601540207863,-4.728117052465677,-1.6335480064153671,3.389573574066162
7236,spatial-relations,indirect,variable swap,concept swap,above,below,and the volleyball ||| bed,The volleyball and ||| volleyball,above below,-2.6258852891623974,-4.703840538859367,4.991760313510895,6.203039050102234
7260,spatial-relations,indirect,variable swap,variable swap,above,below,and Jesse ||| Alex,Jesse and ||| Jesse,,-11.686542987823486,-13.88060438632965,13.002266488969326,5.584143352694809
7261,spatial-relations,indirect,variable swap,variable swap,above,below,and Alex ||| Jesse,Alex and ||| Alex,,-11.686542987823486,-13.88060438632965,13.620019517838955,14.674753706902266
7264,spatial-relations,indirect,variable swap,variable swap,above,below,and Wei ||| Ali,Wei and ||| Wei,,-11.412918359041214,-4.993591010570526,10.405824363231659,-0.5269762277603149
7268,spatial-relations,indirect,variable swap,variable swap,above,below,and Mohammed ||| Carmen,Mohammed and ||| Mohammed,,-7.250757694244385,-13.05443462729454,16.76921194791794,-2.6146323680877686
7269,spatial-relations,indirect,variable swap,variable swap,above,below,and Carmen ||| Mohammed,Carmen and ||| Carmen,,-7.250757694244385,-13.05443462729454,16.020600743591785,0.679489865899086
7270,spatial-relations,indirect,variable swap,variable swap,above,below,and Yan ||| Chao,Yan and ||| Yan,,-2.618918474763632,-0.30970548838377,-8.500898776575923,-12.863835772499442
7274,spatial-relations,indirect,variable swap,variable swap,above,below,and Alex ||| Jesse,Alex and ||| Alex,,-10.283984541893005,-11.841967895627022,14.900597587227821,17.48006370291114
7275,spatial-relations,indirect,variable swap,variable swap,above,below,and Jesse ||| Alex,Jesse and ||| Jesse,,-10.283984541893005,-11.841967895627022,13.979066386818886,7.1118455193936825
7280,spatial-relations,indirect,variable swap,variable swap,above,below,and Maria ||| Li,Maria and ||| Maria,,-3.288702666759491,-5.285774797201157,14.127014175057411,3.7485643699765205
7281,spatial-relations,indirect,variable swap,variable swap,above,below,and Li ||| Maria,Li and ||| Li,,-3.288702666759491,-5.285774797201157,3.865525484085083,3.4860392808914185
7282,spatial-relations,indirect,variable swap,variable swap,above,below,and Li ||| Maria,Li and ||| Li,,-5.787062644958496,-9.989462852478027,3.497459828853607,1.2094444036483765
7283,spatial-relations,indirect,variable swap,variable swap,above,below,and Maria ||| Li,Maria and ||| Maria,,-5.787062644958496,-9.989462852478027,13.982750803232193,1.619075359776616
7286,spatial-relations,indirect,variable swap,variable swap,above,below,and Carmen ||| Mohammed,Carmen and ||| Carmen,,-7.208516478538513,-5.12767881155014,16.635466367006302,1.3917219042778015
7287,spatial-relations,indirect,variable swap,variable swap,above,below,and Mohammed ||| Carmen,Mohammed and ||| Mohammed,,-7.208516478538513,-5.12767881155014,15.805538311600685,-1.8519774675369263
7292,spatial-relations,indirect,variable swap,variable swap,above,below,and the candle ||| baseball,The candle and ||| candle,,-7.74489208124578,-13.340758703649044,-1.6335480064153671,3.389573574066162
7293,spatial-relations,indirect,variable swap,variable swap,above,below,and the baseball ||| candle,The baseball and ||| baseball,,-7.74489208124578,-13.340758703649044,1.355337768793106,7.020917057991028
7296,spatial-relations,indirect,variable swap,variable swap,above,below,and the volleyball ||| bed,The volleyball and ||| volleyball,,-5.815875489264727,-8.964598827064037,4.991760313510895,6.203039050102234
7316,spatial-relations,indirect,variable swap,variable swap,above,below,and the cooler ||| screwdriver,The cooler and ||| cooler,,-0.7483489997684956,-2.090386936441064,0.25208285450935364,-7.882021009922028
7330,spatial-relations,indirect,variable swap,variable swap,above,below,and Ali ||| Wei,Ali and ||| Ali,,-9.02452602982521,-12.293916434049606,10.660667657852173,-2.2587016820907593
7331,spatial-relations,indirect,variable swap,variable swap,above,below,and Wei ||| Ali,Wei and ||| Wei,,-9.02452602982521,-12.293916434049606,10.48654755949974,-0.7828277349472046
7337,spatial-relations,indirect,variable swap,variable swap,above,below,and Yan ||| Chao,Yan and ||| Yan,,-4.760349102318287,-1.9171499852091074,-8.434908600524068,-13.289808966219425
7368,spatial-relations,direct,antonym,concept swap,east,west,west,east,east west,-4.7094004093669355,-4.851655523758382,-2.0528030395507812,-0.051013946533203125
7369,spatial-relations,direct,antonym,concept swap,east,west,east,west,east west,-4.7094004093669355,-4.851655523758382,-2.0528030395507812,-0.051013946533203125
7370,spatial-relations,direct,antonym,concept swap,east,west,west,east,east west,-4.545955446315929,-4.52798925654497,-1.8409342765808105,-0.0511932373046875
7371,spatial-relations,direct,antonym,concept swap,east,west,east,west,east west,-4.545955446315929,-4.52798925654497,-1.8409342765808105,-0.0511932373046875
7372,spatial-relations,direct,antonym,concept swap,east,west,west,east,east west,-4.146610956056975,-4.209692930104211,-2.4234747886657715,-0.7563748359680176
7373,spatial-relations,direct,antonym,concept swap,east,west,east,west,east west,-4.146610956056975,-4.209692930104211,-2.4234747886657715,-0.7563748359680176
7374,spatial-relations,direct,antonym,concept swap,east,west,west,east,east west,-4.471351501415484,-4.032222124282271,-2.2046866416931152,-0.056687355041503906
7375,spatial-relations,direct,antonym,concept swap,east,west,east,west,east west,-4.471351501415484,-4.032222124282271,-2.2046866416931152,-0.056687355041503906
7376,spatial-relations,direct,antonym,concept swap,east,west,west,east,east west,-4.368951911106706,-4.530035025207326,-1.4264979362487793,-0.34380435943603516
7377,spatial-relations,direct,antonym,concept swap,east,west,east,west,east west,-4.368951911106706,-4.530035025207326,-1.4264979362487793,-0.34380435943603516
7380,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.308709398843348,-5.800135600846261,-1.5072002410888672,-0.6896791458129883
7381,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.308709398843348,-5.800135600846261,-1.5072002410888672,-0.6896791458129883
7384,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.348227308597416,-5.402115760371089,-1.8456487655639648,-1.0457096099853516
7385,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.348227308597416,-5.402115760371089,-1.8456487655639648,-1.0457096099853516
7388,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.465904438053258,-5.62628755858168,-1.676966667175293,-0.6262860298156738
7389,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.465904438053258,-5.62628755858168,-1.676966667175293,-0.6262860298156738
7392,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.808205638895743,-6.001881028991193,-1.1731925010681152,-0.2530174255371094
7393,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.808205638895743,-6.001881028991193,-1.1731925010681152,-0.2530174255371094
7396,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.831487778341398,-5.5072899530641735,-1.066781997680664,-0.5261845588684082
7397,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.831487778341398,-5.5072899530641735,-1.066781997680664,-0.5261845588684082
7400,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.627701595425606,-5.823122332105413,-2.2983856201171875,-0.43610191345214844
7401,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.627701595425606,-5.823122332105413,-2.2983856201171875,-0.43610191345214844
7404,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.639063034439459,-5.741416417527944,-1.73280668258667,-0.7023334503173828
7405,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.639063034439459,-5.741416417527944,-1.73280668258667,-0.7023334503173828
7408,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.26316753658466,-5.464648061199114,-2.33817195892334,-0.6378450393676758
7409,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.26316753658466,-5.464648061199114,-2.33817195892334,-0.6378450393676758
7412,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.754597093444318,-5.194716989295557,-1.7173385620117188,-0.14326858520507812
7413,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.754597093444318,-5.194716989295557,-1.7173385620117188,-0.14326858520507812
7416,spatial-relations,indirect,antonym,concept swap,east,west,west,east,east west,-5.432489787461236,-5.50942397583276,-2.429460048675537,-1.517775058746338
7417,spatial-relations,indirect,antonym,concept swap,east,west,east,west,east west,-5.432489787461236,-5.50942397583276,-2.429460048675537,-1.517775058746338
7442,spatial-relations,indirect,antonym,concept swap,front,behind,left.,right.,behind front,-0.7114595201564953,-0.23811887815827504,-1.339038372039795,-1.13344144821167
7447,spatial-relations,indirect,antonym,concept swap,front,behind,right.,left.,behind front,-0.5251709083095193,-0.8571835238253698,-0.14569854736328125,-1.3663249015808105
7450,spatial-relations,indirect,antonym,concept swap,front,behind,left.,right.,behind front,-1.1994606730877422,-0.32905073490110226,-0.9712200164794922,-1.4353842735290527
7466,spatial-relations,indirect,antonym,concept swap,front,behind,left.,right.,behind front,-0.76167772768531,-1.0444937406282406,-1.157421588897705,-1.3320567607879639
7470,spatial-relations,indirect,antonym,concept swap,front,behind,left.,right.,behind front,-1.5590973834623583,-0.8544721574580763,-1.4312539100646973,-0.046666622161865234
7480,spatial-relations,direct,antonym,concept swap,left,right,right,left,left right,-7.985506463039201,-5.1279564027208835,-0.24522876739501953,-0.8197388648986816
7481,spatial-relations,direct,antonym,concept swap,left,right,left,right,left right,-7.985506463039201,-5.1279564027208835,-0.24522876739501953,-0.8197388648986816
