arm,checkpoint,split,numops,local_index,sample_id,example_id,item_key,pred,pred_idx,correct,gold,option_count
breadth,chck_100M,regular,3,216,1232,2116,regular:3:216,the bread and the egg and the meat.,1,False,the meat and the note and the tie.,5
breadth,chck_100M,regular,3,217,191,2118,regular:3:217,the clock.,1,False,the game.,5
breadth,chck_100M,regular,3,218,1232,2119,regular:3:218,the cake.,1,False,the shoe.,5
breadth,chck_100M,regular,3,219,140,2120,regular:3:219,the beer and the cheese and the seed.,2,False,the computer and the document and the gift.,5
breadth,chck_100M,regular,3,220,1136,2122,regular:3:220,the brain and the machine.,1,False,the guitar and the television.,5
breadth,chck_100M,regular,3,221,894,2123,regular:3:221,the cream and the seed and the tie.,1,False,the brain and the jacket and the string.,5
breadth,chck_100M,regular,3,222,857,2124,regular:3:222,the bone.,0,True,the bone.,5
breadth,chck_100M,regular,3,223,878,2127,regular:3:223,the note and the tissue.,2,False,the creature and the ice.,5
breadth,chck_100M,regular,3,224,2077,2130,regular:3:224,the file.,2,False,the cup.,5
breadth,chck_100M,regular,3,225,426,2131,regular:3:225,the bag and the shirt and the cake.,3,False,the bag and the shirt and the ticket.,5
breadth,chck_100M,regular,3,226,1885,2133,regular:3:226,the camera and the coffee.,0,True,the camera and the coffee.,5
breadth,chck_100M,regular,3,227,239,2134,regular:3:227,the clock and the creature and the painting.,2,False,the shirt and the tea and the train.,5
breadth,chck_100M,regular,3,228,1095,2135,regular:3:228,the beer.,3,False,the guitar.,5
breadth,chck_100M,regular,3,229,1753,2141,regular:3:229,the bone and the watch.,2,False,the engine and the phone.,5
breadth,chck_100M,regular,3,230,1844,2142,regular:3:230,the boot and the knife.,2,False,the coffee and the egg.,5
breadth,chck_100M,regular,3,231,978,2144,regular:3:231,the sheet and the tissue.,0,True,the sheet and the tissue.,5
breadth,chck_100M,regular,3,232,959,2145,regular:3:232,the egg.,3,False,the computer.,5
breadth,chck_100M,regular,3,233,1383,2146,regular:3:233,the plant.,0,True,the plant.,5
breadth,chck_100M,regular,3,234,615,2147,regular:3:234,the bone and the dish.,2,False,the camera and the rock.,5
breadth,chck_100M,regular,3,235,580,2149,regular:3:235,the cheese and the game and the glass.,2,False,the card and the cheese and the meat.,5
breadth,chck_100M,regular,3,236,1081,2150,regular:3:236,the card and the phone and the picture.,0,True,the card and the phone and the picture.,5
breadth,chck_100M,regular,3,237,752,2151,regular:3:237,the card and the fan and the tissue.,1,False,the bottle and the medicine and the picture.,5
breadth,chck_100M,regular,3,238,832,2152,regular:3:238,the cake.,0,True,the cake.,5
breadth,chck_100M,regular,3,239,547,2154,regular:3:239,the game.,0,True,the game.,5
breadth,chck_100M,regular,3,240,1382,2155,regular:3:240,the machine and the guitar.,4,False,the machine and the phone.,5
breadth,chck_100M,regular,3,241,2092,2157,regular:3:241,the train.,2,False,the meat.,5
breadth,chck_100M,regular,3,242,267,2158,regular:3:242,the knife.,0,True,the knife.,5
breadth,chck_100M,regular,3,243,19,2159,regular:3:243,the cake and the machine and the camera.,3,False,the cake and the machine and the shoe.,5
breadth,chck_100M,regular,3,244,1792,2160,regular:3:244,the map.,2,False,the rock.,5
breadth,chck_100M,regular,3,245,625,2161,regular:3:245,the egg and the ice and the shirt.,2,False,the beer and the bowl and the plate.,5
breadth,chck_100M,regular,3,246,1,2162,regular:3:246,the glass and the ice.,0,True,the glass and the ice.,5
breadth,chck_100M,regular,3,247,336,2163,regular:3:247,the glass and the dish.,3,False,the car and the dish.,5
breadth,chck_100M,regular,3,248,239,2164,regular:3:248,the shoe.,1,False,the creature.,5
breadth,chck_100M,regular,3,249,1301,2165,regular:3:249,the picture.,0,True,the picture.,5
breadth,chck_100M,regular,3,250,607,2166,regular:3:250,the beer and the knife.,3,False,the bomb and the knife.,5
breadth,chck_100M,regular,3,251,1768,2167,regular:3:251,the bottle and the cash.,0,True,the bottle and the cash.,5
breadth,chck_100M,regular,3,252,727,2169,regular:3:252,the map.,4,False,the mirror.,5
breadth,chck_100M,regular,3,253,1090,2172,regular:3:253,the fan and the knife.,2,False,the glass and the machine.,5
breadth,chck_100M,regular,3,254,1232,2173,regular:3:254,the bread and the egg and the meat.,1,False,the meat and the note and the tie.,5
breadth,chck_100M,regular,3,255,1394,2175,regular:3:255,the disk.,2,False,the hat.,5
breadth,chck_100M,regular,3,256,615,2176,regular:3:256,the camera and the map.,4,False,the camera and the rock.,5
breadth,chck_100M,regular,3,257,63,2177,regular:3:257,the cigarette and the knife.,4,False,the game and the knife.,5
breadth,chck_100M,regular,3,258,257,2181,regular:3:258,the bomb and the cigarette and the pot.,3,False,the bomb and the cigarette and the drug.,5
breadth,chck_100M,regular,3,259,595,2182,regular:3:259,the computer and the stone.,1,False,the computer and the ice.,5
breadth,chck_100M,regular,3,260,147,2183,regular:3:260,the apple and the cigarette and the wheel.,2,False,the computer and the drink and the shirt.,5
breadth,chck_100M,regular,3,261,1053,2185,regular:3:261,the bag and the egg and the newspaper.,2,False,the bill and the dress and the rock.,5
breadth,chck_100M,regular,3,262,547,2186,regular:3:262,the clock.,1,False,the game.,5
breadth,chck_100M,regular,3,263,615,2187,regular:3:263,the coat and the ring and the wheel.,4,False,the document and the ring and the wheel.,5
breadth,chck_100M,regular,3,264,478,2188,regular:3:264,the bag and the disk and the sheet.,2,False,the block and the plant and the wire.,5
breadth,chck_100M,regular,3,265,1920,2190,regular:3:265,the drug.,0,True,the drug.,5
breadth,chck_100M,regular,3,266,494,2192,regular:3:266,the bread and the car.,4,False,the bread and the wire.,5
breadth,chck_100M,regular,3,267,1906,2193,regular:3:267,the document.,0,True,the document.,5
breadth,chck_100M,regular,3,268,491,2195,regular:3:268,the chemical and the suit.,2,False,the cheese and the fan.,5
breadth,chck_100M,regular,3,269,164,2197,regular:3:269,the string and the suit and the seed.,3,False,the string and the suit and the ticket.,5
breadth,chck_100M,regular,3,270,1014,2198,regular:3:270,the shirt and the dish.,4,False,the card and the dish.,5
breadth,chck_100M,regular,3,271,1737,2199,regular:3:271,the cup.,0,True,the cup.,5
breadth,chck_100M,regular,3,272,580,2200,regular:3:272,the cheese and the game and the glass.,2,False,the card and the cheese and the meat.,5
breadth,chck_100M,regular,3,273,1436,2202,regular:3:273,the plane.,1,False,the shell.,5
breadth,chck_100M,regular,3,274,568,2207,regular:3:274,the computer and the drug.,1,False,the boot and the drug.,5
breadth,chck_100M,regular,3,275,1546,2208,regular:3:275,the coffee and the stone.,1,False,the coat and the drug.,5
breadth,chck_100M,regular,3,276,754,2210,regular:3:276,the book and the cake.,1,False,the brick and the pipe.,5
breadth,chck_100M,regular,3,277,1528,2211,regular:3:277,the disk.,2,False,the clock.,5
breadth,chck_100M,regular,3,278,1521,2213,regular:3:278,the dress.,2,False,the bus.,5
breadth,chck_100M,regular,3,279,478,2214,regular:3:279,the block.,4,False,the newspaper.,5
breadth,chck_100M,regular,3,280,416,2216,regular:3:280,the plant and the seed.,1,False,the hat and the tie.,5
breadth,chck_100M,regular,3,281,985,2219,regular:3:281,the cup and the television.,2,False,the key and the mirror.,5
breadth,chck_100M,regular,3,282,610,2220,regular:3:282,the pot.,4,False,the cash.,5
breadth,chck_100M,regular,3,283,1792,2223,regular:3:283,the boot and the meat.,1,False,the ticket and the watch.,5
breadth,chck_100M,regular,3,284,1436,2224,regular:3:284,the card and the tie and the tissue.,0,True,the card and the tie and the tissue.,5
breadth,chck_100M,regular,3,285,966,2226,regular:3:285,the block and the rock and the leaf.,2,False,the block and the bomb and the leaf.,5
breadth,chck_100M,regular,3,286,267,2227,regular:3:286,the knife.,3,False,the fish.,5
breadth,chck_100M,regular,3,287,878,2228,regular:3:287,the creature and the ice.,1,False,the boot and the bread.,5
breadth,chck_100M,regular,3,288,793,2229,regular:3:288,the glass and the painting.,1,False,the bill and the brick.,5
breadth,chck_100M,regular,3,289,267,2230,regular:3:289,the knife.,3,False,the cup.,5
breadth,chck_100M,regular,3,290,1883,2231,regular:3:290,the hat and the stone.,0,True,the hat and the stone.,5
breadth,chck_100M,regular,3,291,39,2233,regular:3:291,the disk.,0,True,the disk.,5
breadth,chck_100M,regular,3,292,1270,2236,regular:3:292,the pot.,2,False,the file.,5
breadth,chck_100M,regular,3,293,1169,2238,regular:3:293,the cake and the cheese.,1,False,the branch and the fig.,5
breadth,chck_100M,regular,3,294,572,2239,regular:3:294,the bill.,2,False,the fan.,5
breadth,chck_100M,regular,3,295,978,2240,regular:3:295,the tissue.,4,False,the painting.,5
breadth,chck_100M,regular,3,296,552,2242,regular:3:296,the egg.,1,False,the brain.,5
breadth,chck_100M,regular,3,297,1179,2244,regular:3:297,the chemical and the gift and the wheel.,0,True,the chemical and the gift and the wheel.,5
breadth,chck_100M,regular,3,298,1883,2247,regular:3:298,the dress.,3,False,the shirt.,5
breadth,chck_100M,regular,3,299,1355,2249,regular:3:299,the computer and the shirt and the tissue.,1,False,the shirt and the tissue and the watch.,5
breadth,chck_100M,regular,3,300,426,2250,regular:3:300,the cake and the shirt and the ticket.,3,False,the bag and the shirt and the ticket.,5
breadth,chck_100M,regular,3,301,752,2251,regular:3:301,the bottle and the book and the picture.,3,False,the bottle and the medicine and the picture.,5
breadth,chck_100M,regular,3,302,1756,2252,regular:3:302,the disk.,0,True,the disk.,5
breadth,chck_100M,regular,3,303,494,2253,regular:3:303,the bread.,3,False,the bomb.,5
breadth,chck_100M,regular,3,304,70,2254,regular:3:304,the bell and the cigarette and the mirror.,2,False,the camera and the cup and the map.,5
breadth,chck_100M,regular,3,305,1131,2255,regular:3:305,the bill.,2,False,the ice.,5
breadth,chck_100M,regular,3,306,1053,2257,regular:3:306,the dress and the dish.,3,False,the boat and the dish.,5
breadth,chck_100M,regular,3,307,63,2259,regular:3:307,the cigarette and the pot.,0,True,the cigarette and the pot.,5
breadth,chck_100M,regular,3,308,1998,2260,regular:3:308,the drink.,3,False,the tissue.,5
breadth,chck_100M,regular,3,309,1020,2261,regular:3:309,the coffee and the tea.,0,True,the coffee and the tea.,5
breadth,chck_100M,regular,3,310,894,2262,regular:3:310,the shirt and the jacket and the string.,2,False,the brain and the jacket and the string.,5
breadth,chck_100M,regular,3,311,691,2263,regular:3:311,the machine.,2,False,the bottle.,5
breadth,chck_100M,regular,3,312,1942,2264,regular:3:312,the seed.,2,False,the block.,5
breadth,chck_100M,regular,3,313,552,2267,regular:3:313,the flower and the seed.,2,False,the block and the shirt.,5
breadth,chck_100M,regular,3,314,1344,2268,regular:3:314,the letter and the ring.,1,False,the flower and the ring.,5
breadth,chck_100M,regular,3,315,1436,2269,regular:3:315,the boat and the bread and the coat.,1,False,the card and the tie and the tissue.,5
breadth,chck_100M,regular,3,316,1232,2270,regular:3:316,the pipe and the rock and the shoe.,2,False,the meat and the note and the tie.,5
breadth,chck_100M,regular,3,317,1020,2271,regular:3:317,the coffee and the tea.,0,True,the coffee and the tea.,5
breadth,chck_100M,regular,3,318,828,2273,regular:3:318,the disk.,3,False,the picture.,5
breadth,chck_100M,regular,3,319,63,2275,regular:3:319,the cigarette and the pot.,0,True,the cigarette and the pot.,5
breadth,chck_100M,regular,3,320,1942,2276,regular:3:320,the seed.,4,False,the block.,5
breadth,chck_100M,regular,3,321,336,2277,regular:3:321,the car and the dish.,0,True,the car and the dish.,5
breadth,chck_100M,regular,3,322,63,2278,regular:3:322,the milk and the knife.,3,False,the game and the knife.,5
breadth,chck_100M,regular,3,323,1071,2279,regular:3:323,the card and the cream and the plate.,0,True,the card and the cream and the plate.,5
breadth,chck_100M,regular,3,324,600,2281,regular:3:324,the engine and the tie.,1,False,the coat and the painting.,5
breadth,chck_100M,regular,3,325,580,2282,regular:3:325,the cheese and the game and the glass.,2,False,the card and the cheese and the meat.,5
breadth,chck_100M,regular,3,326,1753,2283,regular:3:326,the file and the television.,1,False,the radio and the television.,5
breadth,chck_100M,regular,3,327,1270,2285,regular:3:327,the clock.,2,False,the painting.,5
breadth,chck_100M,regular,3,328,426,2286,regular:3:328,the shirt and the paper.,4,False,the cake and the paper.,5
breadth,chck_100M,regular,3,329,959,2287,regular:3:329,the picture.,3,False,the computer.,5
breadth,chck_100M,regular,3,330,615,2289,regular:3:330,the game and the ring and the wheel.,3,False,the document and the ring and the wheel.,5
breadth,chck_100M,regular,3,331,1169,2290,regular:3:331,the cross and the shoe and the stone.,2,False,the card and the clock and the seed.,5
breadth,chck_100M,regular,3,332,267,2294,regular:3:332,the fan.,1,False,the fish.,5
breadth,chck_100M,regular,3,333,894,2295,regular:3:333,the brain and the jacket and the shirt.,3,False,the brain and the jacket and the string.,5
breadth,chck_100M,regular,3,334,1451,2296,regular:3:334,the ball and the tape and the television.,2,False,the boat and the cross and the drug.,5
breadth,chck_100M,regular,3,335,1448,2297,regular:3:335,the map and the pipe.,1,False,the bottle and the bus.,5
breadth,chck_100M,regular,3,336,1020,2299,regular:3:336,the bottle and the watch.,1,False,the bottle and the ticket.,5
breadth,chck_100M,regular,3,337,754,2302,regular:3:337,the book and the cake.,1,False,the brick and the pipe.,5
breadth,chck_100M,regular,3,338,1627,2305,regular:3:338,the cheese and the machine.,2,False,the bill and the string.,5
breadth,chck_100M,regular,3,339,595,2306,regular:3:339,the shoe and the string.,2,False,the computer and the ice.,5
breadth,chck_100M,regular,3,340,685,2308,regular:3:340,the coat and the engine and the mirror.,0,True,the coat and the engine and the mirror.,5
breadth,chck_100M,regular,3,341,1906,2309,regular:3:341,the document.,0,True,the document.,5
breadth,chck_100M,regular,3,342,1195,2311,regular:3:342,the bomb and the brain and the drug.,4,False,the bomb and the cream and the drug.,5
breadth,chck_100M,regular,3,343,328,2313,regular:3:343,the card and the medicine.,2,False,the gift and the note.,5
breadth,chck_100M,regular,3,344,178,2315,regular:3:344,the book.,1,False,the plate.,5
breadth,chck_100M,regular,3,345,115,2316,regular:3:345,the apple and the shell.,1,False,the rose and the tape.,5
breadth,chck_100M,regular,3,346,117,2317,regular:3:346,the document and the stone.,0,True,the document and the stone.,5
breadth,chck_100M,regular,3,347,2079,2319,regular:3:347,the machine and the watch.,1,False,the cheese and the map.,5
breadth,chck_100M,regular,3,348,1095,2320,regular:3:348,the pipe and the bowl.,3,False,the beer and the bowl.,5
breadth,chck_100M,regular,3,349,1355,2322,regular:3:349,the computer and the shirt and the tissue.,1,False,the shirt and the tissue and the watch.,5
breadth,chck_100M,regular,3,350,1035,2323,regular:3:350,the cross and the newspaper and the train.,1,False,the bag and the document and the note.,5
breadth,chck_100M,regular,3,351,552,2324,regular:3:351,the flower and the seed.,0,True,the flower and the seed.,5
breadth,chck_100M,regular,3,352,1097,2326,regular:3:352,the string.,1,False,the tape.,5
breadth,chck_100M,regular,3,353,1364,2327,regular:3:353,the plant and the disk.,3,False,the plant and the sheet.,5
breadth,chck_100M,regular,3,354,478,2328,regular:3:354,the bag and the disk and the sheet.,1,False,the block and the plant and the wire.,5
