pair_id,category,match_level,target_a,target_b,pivot_a,pivot_b,source_a,source_b,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,a_generic,b_generic,either_generic,both_generic,maybe_antonym,same_prefix3,same_suffix3,levenshtein,normalized_levenshtein,char_jaccard,cross_context_target_leaks,context_word_jaccard,local_window_jaccard,target_len_chars_a,target_len_chars_b
p0017053,temporal,0,didn’t,release,when,since,gutenberg,simple_wiki,content,2,251-500,251-500,False,False,False,False,False,False,False,7,1.0,0.0,0,0.08823529411764706,0.0,6,7
p0017054,temporal,0,twice,speech,once,during,qwen_pair_packed,gutenberg,content,2,251-500,251-500,False,False,False,False,False,False,False,5,0.8333333333333334,0.25,0,0.0872093023255814,0.0,5,6
p0017055,temporal,0,manner,twice,after,once,gutenberg,open_subtitles,content,2,251-500,251-500,False,False,False,False,False,False,False,5,0.8333333333333334,0.1111111111111111,0,0.08415841584158416,0.0,6,5
p0017056,temporal,0,thee,mountains,before,when,gutenberg,open_subtitles,content,2,251-500,251-500,False,False,False,False,False,False,False,8,0.8888888888888888,0.1,0,0.14594594594594595,0.045454545454545456,4,9
p0017057,temporal,0,blame,pound,when,since,bnc_spoken,childes,content,2,251-500,251-500,False,False,False,False,False,False,False,5,1.0,0.0,0,0.08641975308641975,0.0,5,5
p0017058,temporal,0,murder,didn’t,after,before,open_subtitles,simple_wiki,content,2,251-500,251-500,False,False,False,False,False,False,False,6,1.0,0.1111111111111111,0,0.0913978494623656,0.045454545454545456,6,6
p0017059,temporal,0,excellent,king's,before,when,bnc_spoken,gutenberg,content,2,251-500,251-500,False,False,False,False,False,False,False,9,1.0,0.09090909090909091,0,0.08928571428571429,0.0,9,6
p0017060,temporal,0,drama,bout,after,before,open_subtitles,childes,content,2,251-500,251-500,False,False,False,False,False,False,False,5,1.0,0.0,0,0.15894039735099338,0.0,5,4
p0017061,temporal,0,don’t,storm,while,since,gutenberg,open_subtitles,content,2,251-500,251-500,False,False,False,False,False,False,False,5,1.0,0.25,0,0.16666666666666666,0.0,5,5
p0017062,temporal,0,ear,ages,when,since,gutenberg,simple_wiki,content,2,251-500,251-500,False,False,False,False,False,False,False,4,1.0,0.4,0,0.09659090909090909,0.05,3,4
p0017063,temporal,0,fruit,release,since,before,gutenberg,fw_preserved_compact_view,content,2,251-500,251-500,False,False,False,False,False,False,False,7,1.0,0.1111111111111111,0,0.07975460122699386,0.0,5,7
p0017064,temporal,0,anger,occasion,before,after,open_subtitles,gutenberg,content,2,251-500,251-500,False,False,False,False,False,False,False,7,0.875,0.2222222222222222,0,0.12048192771084337,0.04,5,8
p0017065,temporal,0,nuhhuh,younger,while,when,childes,simple_wiki,content,2,251-500,251-500,False,False,False,False,False,False,False,6,0.8571428571428571,0.25,0,0.0449438202247191,0.041666666666666664,6,7
p0017066,temporal,0,younger,palace,when,once,simple_wiki,gutenberg,content,2,251-500,251-500,False,False,False,False,False,False,False,6,0.8571428571428571,0.09090909090909091,0,0.0963855421686747,0.043478260869565216,7,6
p0017067,temporal,0,afterwards,senior,after,while,childes,simple_wiki,content,2,251-500,251-500,False,False,False,False,False,False,False,8,0.8,0.2727272727272727,0,0.0718562874251497,0.05263157894736842,10,6
p0017068,temporal,0,nap,decision,before,before,childes,open_subtitles,content,2,251-500,251-500,False,False,False,False,False,False,False,8,1.0,0.1111111111111111,0,0.11643835616438356,0.0,3,8
p0017069,temporal,0,steps,whoops,before,before,gutenberg,childes,content,2,251-500,251-500,False,False,False,False,False,False,False,4,0.6666666666666666,0.2857142857142857,0,0.09433962264150944,0.04,5,6
p0017070,temporal,1,boy's,sex,while,before,gutenberg,open_subtitles,content,2,251-500,251-500,False,False,False,False,False,False,False,5,1.0,0.14285714285714285,0,0.1346153846153846,0.0,5,3
p0017071,temporal,0,younger,dirty,when,when,open_subtitles,childes,content,2,251-500,251-500,False,False,False,False,False,False,False,7,1.0,0.2,0,0.08235294117647059,0.10526315789473684,7,5
p0017072,temporal,1,aid,guests,before,since,gutenberg,qwen_pair_packed,content,2,251-500,251-500,False,False,False,False,False,False,False,6,1.0,0.0,0,0.09032258064516129,0.0,3,6
p0017073,temporal,1,hasn't,suit,when,when,gutenberg,childes,content,2,251-500,251-500,False,False,False,False,False,False,False,4,0.6666666666666666,0.25,0,0.11560693641618497,0.043478260869565216,6,4
p0017074,temporal,1,doin,mirror,while,when,gutenberg,open_subtitles,content,2,251-500,251-500,False,False,False,False,False,False,False,6,1.0,0.3333333333333333,0,0.09944751381215469,0.0,4,6
p0017075,temporal,0,kid,we'd,when,when,open_subtitles,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,3,0.75,0.16666666666666666,0,0.12716763005780346,0.09090909090909091,3,4
p0017076,temporal,0,bath,market,when,when,childes,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.8333333333333334,0.25,0,0.17105263157894737,0.041666666666666664,4,6
p0017077,temporal,0,date,happens,until,when,simple_wiki,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.7142857142857143,0.25,0,0.04678362573099415,0.0,4,7
p0017078,temporal,0,they've,spell,before,after,childes,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,0.8571428571428571,0.1111111111111111,0,0.0898876404494382,0.045454545454545456,7,5
p0017079,temporal,0,couple,event,when,during,bnc_spoken,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.1111111111111111,0,0.07526881720430108,0.041666666666666664,6,5
p0017080,temporal,0,he'll,period,while,during,childes,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.8333333333333334,0.1111111111111111,0,0.04666666666666667,0.0,5,6
p0017081,temporal,0,he'll,warm,when,when,open_subtitles,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,1.0,0.0,0,0.11235955056179775,0.04,5,4
p0017082,temporal,0,teacher,board,after,before,simple_wiki,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,0.8571428571428571,0.2222222222222222,0,0.06372549019607843,0.08333333333333333,7,5
p0017083,temporal,0,winter,starts,before,before,gutenberg,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.25,0,0.12352941176470589,0.10526315789473684,6,6
p0017084,temporal,0,kid,santa,when,when,open_subtitles,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,1.0,0.0,0,0.14285714285714285,0.09090909090909091,3,5
p0017085,temporal,0,season,women's,during,once,gutenberg,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,1.0,0.5,0,0.05319148936170213,0.047619047619047616,6,7
p0017086,temporal,0,match,bath,after,after,simple_wiki,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,False,2,0.4,0.5,0,0.08021390374331551,0.09090909090909091,5,4
p0017087,temporal,0,dress,accident,while,after,gutenberg,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,0.875,0.2222222222222222,0,0.11702127659574468,0.043478260869565216,5,8
p0017088,temporal,0,happens,month,while,once,gutenberg,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,1.0,0.2222222222222222,0,0.08235294117647059,0.08333333333333333,7,5
p0017089,temporal,0,breakfast,we'd,after,before,gutenberg,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,8,0.8888888888888888,0.09090909090909091,0,0.15,0.0,9,4
p0017090,temporal,0,period,doubt,during,after,qwen_pair_packed,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.2222222222222222,0,0.10179640718562874,0.041666666666666664,6,5
p0017091,temporal,0,period,colors,during,when,simple_wiki,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.2222222222222222,0,0.10215053763440861,0.0,6,6
p0017092,temporal,0,caught,sense,until,once,gutenberg,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.0,0,0.0935672514619883,0.041666666666666664,6,5
p0017093,temporal,0,die,period,until,during,open_subtitles,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.8333333333333334,0.5,0,0.09392265193370165,0.041666666666666664,3,6
p0017094,temporal,0,we'd,breakfast,after,since,bnc_spoken,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,8,0.8888888888888888,0.09090909090909091,0,0.12738853503184713,0.14285714285714285,4,9
p0017095,temporal,0,journey,period,during,during,qwen_pair_packed,fw_preserved_compact_view,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,0.8571428571428571,0.3,0,0.11347517730496454,0.08695652173913043,7,6
p0017096,temporal,0,plays,sick,once,until,gutenberg,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,1.0,0.125,0,0.07344632768361582,0.041666666666666664,5,4
p0017097,temporal,0,o'clock,stone,after,before,bnc_spoken,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,0.8571428571428571,0.1111111111111111,0,0.1206896551724138,0.0,7,5
p0017098,temporal,0,brave,twelve,when,when,gutenberg,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,4,0.6666666666666666,0.25,0,0.11931818181818182,0.14285714285714285,5,6
p0017099,temporal,0,risk,happens,since,when,switchboard,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,1.0,0.1111111111111111,0,0.1342281879194631,0.043478260869565216,4,7
p0017100,temporal,0,leader,woods,before,when,open_subtitles,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.8333333333333334,0.125,0,0.12299465240641712,0.0,6,5
p0017101,temporal,0,sick,rain,when,after,childes,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,4,1.0,0.14285714285714285,0,0.13496932515337423,0.0,4,4
p0017102,temporal,0,journey,amount,once,when,gutenberg,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.7142857142857143,0.3,0,0.10465116279069768,0.041666666666666664,7,6
p0017103,temporal,0,kid,wet,when,when,open_subtitles,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,3,1.0,0.0,0,0.11979166666666667,0.043478260869565216,3,3
p0017104,temporal,0,kid,they've,when,after,open_subtitles,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,1.0,0.0,0,0.09497206703910614,0.0,3,7
p0017105,temporal,0,yesterday,supper,once,before,open_subtitles,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,0.7777777777777778,0.3333333333333333,0,0.13372093023255813,0.04,9,6
p0017106,temporal,0,afternoon,we'd,during,before,gutenberg,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,8,0.8888888888888888,0.1,0,0.12849162011173185,0.13636363636363635,9,4
p0017107,temporal,0,shot,ain't,when,before,open_subtitles,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,False,4,0.8,0.125,0,0.13855421686746988,0.043478260869565216,4,5
p0017108,temporal,0,period,leader,during,after,qwen_pair_packed,fw_preserved_compact_view,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.8333333333333334,0.375,0,0.08661417322834646,0.05263157894736842,6,6
p0017109,temporal,0,we'd,college,until,since,qwen_pair_packed,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,0.8571428571428571,0.125,0,0.05917159763313609,0.041666666666666664,4,7
p0017110,temporal,0,college,we'd,after,before,open_subtitles,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,0.8571428571428571,0.125,0,0.1402439024390244,0.043478260869565216,7,4
p0017111,temporal,0,they'll,shown,when,when,open_subtitles,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,0.8571428571428571,0.1,0,0.11764705882352941,0.045454545454545456,7,5
p0017112,temporal,0,yesterday,they've,before,before,open_subtitles,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,8,0.8888888888888888,0.3,0,0.11764705882352941,0.04,9,7
p0017113,temporal,0,leader,older,before,when,open_subtitles,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,True,3,0.5,0.6666666666666666,0,0.15602836879432624,0.047619047619047616,6,5
p0017114,temporal,0,sick,wood,when,before,fw_preserved_compact_view,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,4,1.0,0.0,0,0.05555555555555555,0.041666666666666664,4,4
p0017115,temporal,0,race,tall,after,when,open_subtitles,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,3,0.75,0.16666666666666666,0,0.12994350282485875,0.045454545454545456,4,4
p0017116,temporal,0,wet,closer,when,once,childes,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.8333333333333334,0.125,0,0.10909090909090909,0.0,3,6
p0017117,temporal,0,meat,we'd,after,when,gutenberg,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,3,0.75,0.14285714285714285,0,0.08900523560209424,0.0,4,4
p0017118,temporal,0,apart,nope,when,before,open_subtitles,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,1.0,0.14285714285714285,0,0.1511627906976744,0.041666666666666664,5,4
p0017119,temporal,0,season,battle,during,before,bnc_spoken,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.25,0,0.09895833333333333,0.09090909090909091,6,6
p0017120,temporal,0,zoo,journey,when,while,childes,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,0.8571428571428571,0.125,0,0.07051282051282051,0.13043478260869565,3,7
p0017121,temporal,0,die,scientists,until,when,gutenberg,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,8,0.8,0.2857142857142857,0,0.08227848101265822,0.0,3,10
p0017122,temporal,0,yesterday,we'd,before,once,open_subtitles,bnc_spoken,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,0.7777777777777778,0.2222222222222222,0,0.07462686567164178,0.041666666666666664,9,4
p0017123,temporal,0,win,shot,since,when,childes,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,4,1.0,0.0,0,0.13953488372093023,0.10526315789473684,3,4
p0017124,temporal,0,mother's,join,when,when,childes,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,0.875,0.09090909090909091,0,0.11585365853658537,0.0,8,4
p0017125,temporal,0,search,finger,after,when,gutenberg,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.2,0,0.09497206703910614,0.045454545454545456,6,6
p0017126,temporal,0,kid,season,when,when,open_subtitles,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.0,0,0.08875739644970414,0.09090909090909091,3,6
p0017127,temporal,0,happens,it'll,when,while,open_subtitles,childes,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,1.0,0.0,0,0.1,0.045454545454545456,7,5
p0017128,temporal,0,winter,loss,during,after,open_subtitles,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,6,1.0,0.0,0,0.08196721311475409,0.041666666666666664,6,4
p0017129,temporal,0,class,fellow,during,once,open_subtitles,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,0.8333333333333334,0.125,0,0.16842105263157894,0.041666666666666664,5,6
p0017130,temporal,0,begin,match,before,after,bnc_spoken,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,1.0,0.0,0,0.07262569832402235,0.045454545454545456,5,5
p0017131,temporal,0,brothers,support,since,after,open_subtitles,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,7,0.875,0.4444444444444444,0,0.04878048780487805,0.0,8,7
p0017132,temporal,0,winter,die,during,when,gutenberg,open_subtitles,content,2,501-1000,501-1000,False,False,False,False,False,False,False,4,0.6666666666666666,0.2857142857142857,0,0.16265060240963855,0.043478260869565216,6,3
p0017133,temporal,0,chief,loss,while,after,open_subtitles,simple_wiki,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,1.0,0.0,0,0.06666666666666667,0.043478260869565216,5,4
p0017134,temporal,0,bag,doubt,during,while,childes,gutenberg,content,2,501-1000,501-1000,False,False,False,False,False,False,False,5,1.0,0.14285714285714285,0,0.09392265193370165,0.041666666666666664,3,5
