set,pair_id,original_id,source,example_id,original_words_field,rewrite_words_field,pair_words_field,base_same_source_example_rows,base_contains_exact_normalized_original,base_contains_count,base_match_sources,base_match_example_ids,replaced_in_dose21_by_same_source_example,replaced_in_dose25_by_same_source_example,selection_role
dose25_superset,dose56_rw2s0_011668,rw2s0_011668,simple_wiki,60133,27,27,54,1,True,1,simple_wiki,60133,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_026637,rw2s0_026637,bnc_spoken,3413,21,25,46,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_025539,rw2s0_025539,gutenberg,25255,34,26,60,1,True,1,gutenberg,25255,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_028548,rw2s0_028548,gutenberg,28535,34,30,64,1,True,1,gutenberg,28535,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_032588,rw2s0_032588,gutenberg,23231,19,20,39,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_020986,rw2s1_020986,bnc_spoken,319,18,18,36,1,True,1,bnc_spoken,319,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_012201,rw2s0_012201,gutenberg,37805,19,19,38,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_019825,rw_019825,childes,11155,13,11,24,1,True,1,childes,11155,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_002722,rw2s1_002722,bnc_spoken,2325,42,38,80,1,True,1,bnc_spoken,2325,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_029908,rw2s1_029908,simple_wiki,53356,18,13,31,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_026677,rw2s1_026677,gutenberg,31518,23,23,46,1,True,1,gutenberg,31518,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_006330,rw2s0_006330,gutenberg,32674,25,27,52,1,True,1,gutenberg,32674,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_001616,rw2s1_001616,childes,13225,18,24,42,1,True,1,childes,13225,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_014158,rw_014158,childes,17975,12,12,24,1,True,1,childes,17975,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_022019,rw2s0_022019,gutenberg,37829,39,32,71,1,True,1,gutenberg,37829,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_032003,rw2s1_032003,simple_wiki,53925,19,18,37,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_021547,rw2s1_021547,open_subtitles,50208,25,20,45,1,True,1,open_subtitles,50208,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_025927,rw2s1_025927,simple_wiki,61335,23,25,48,1,True,1,simple_wiki,61335,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_044683,rw_044683,childes,16962,13,14,27,1,True,1,childes,16962,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_007167,rw2s0_007167,open_subtitles,47027,22,21,43,1,True,1,open_subtitles,47027,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_022128,rw2s0_022128,gutenberg,35246,25,25,50,1,True,1,gutenberg,35246,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_004254,rw2s0_004254,open_subtitles,40860,25,36,61,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_007657,rw2s1_007657,simple_wiki,53164,18,20,38,1,True,1,simple_wiki,53164,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_024765,rw2s1_024765,gutenberg,28659,43,43,86,1,True,1,gutenberg,28659,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_021213,rw2s1_021213,childes,19987,19,22,41,1,True,1,childes,19987,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_019479,rw2s0_019479,simple_wiki,53360,28,30,58,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_005465,rw2s0_005465,childes,8798,18,16,34,1,True,1,childes,8798,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_014410,rw2s0_014410,bnc_spoken,1720,21,22,43,1,True,1,bnc_spoken,1720,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_039531,rw_039531,childes,16012,18,18,36,1,True,1,childes,16012,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_004911,rw2s0_004911,bnc_spoken,479,26,25,51,1,True,1,bnc_spoken,479,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_024899,rw2s1_024899,gutenberg,26103,36,32,68,1,True,1,gutenberg,26103,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_006436,rw2s0_006436,childes,19908,19,18,37,1,True,1,childes,19908,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_009385,rw2s0_009385,simple_wiki,59087,23,26,49,1,True,1,simple_wiki,59087,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_015872,rw2s1_015872,open_subtitles,49130,20,18,38,1,True,1,open_subtitles,49130,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_021958,rw2s1_021958,simple_wiki,53719,36,31,67,1,True,1,simple_wiki,53719,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_003126,rw2s1_003126,open_subtitles,46641,18,19,37,1,True,1,open_subtitles,46641,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_005782,rw2s0_005782,gutenberg,36190,24,24,48,1,True,1,gutenberg,36190,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_017406,rw2s0_017406,simple_wiki,59519,42,41,83,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_027382,rw2s1_027382,childes,18345,25,22,47,1,True,1,childes,18345,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_004178,rw2s1_004178,open_subtitles,46202,23,24,47,1,True,1,open_subtitles,46202,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_024759,rw2s0_024759,bnc_spoken,1060,18,21,39,1,True,1,bnc_spoken,1060,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_014868,rw2s1_014868,gutenberg,25322,21,24,45,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_029635,rw_029635,childes,18579,13,13,26,1,True,1,childes,18579,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_015056,rw2s0_015056,open_subtitles,47127,21,21,42,1,True,1,open_subtitles,47127,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_012105,rw2s0_012105,switchboard,62389,23,21,44,1,True,1,switchboard,62389,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_031313,rw2s0_031313,childes,9219,22,21,43,1,True,1,childes,9219,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_012840,rw2s0_012840,bnc_spoken,999,33,33,66,1,True,1,bnc_spoken,999,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_025125,rw2s0_025125,gutenberg,34976,25,27,52,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_007331,rw_007331,simple_wiki,56978,12,12,24,1,True,1,simple_wiki,56978,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_009991,rw2s0_009991,simple_wiki,52974,23,18,41,1,True,1,simple_wiki,52974,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_041808,rw_041808,childes,12694,14,14,28,1,True,1,childes,12694,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_022924,rw2s1_022924,simple_wiki,55479,20,19,39,1,True,1,simple_wiki,55479,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_014192,rw2s0_014192,gutenberg,28135,19,20,39,1,True,1,gutenberg,28135,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_014977,rw2s1_014977,gutenberg,29451,36,40,76,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_004387,rw2s0_004387,gutenberg,25139,36,30,66,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_012461,rw_012461,open_subtitles,48824,17,16,33,1,True,1,open_subtitles,48824,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_016509,rw2s0_016509,bnc_spoken,229,18,17,35,1,True,1,bnc_spoken,229,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_005484,rw2s0_005484,gutenberg,29918,32,23,55,1,True,1,gutenberg,29918,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_039657,rw_039657,childes,13855,22,16,38,1,True,1,childes,13855,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_020147,rw2s1_020147,simple_wiki,61388,20,18,38,1,True,1,simple_wiki,61388,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_028482,rw_028482,gutenberg,37803,29,28,57,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_008012,rw2s1_008012,simple_wiki,57803,29,22,51,1,True,1,simple_wiki,57803,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_006255,rw2s0_006255,gutenberg,37572,29,26,55,1,True,1,gutenberg,37572,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_005856,rw2s0_005856,gutenberg,28710,20,22,42,1,True,1,gutenberg,28710,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_040888,rw_040888,childes,5231,12,10,22,1,True,1,childes,5231,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_023750,rw2s0_023750,bnc_spoken,1613,34,30,64,1,True,1,bnc_spoken,1613,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_037512,rw_037512,childes,11317,12,10,22,1,True,1,childes,11317,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_000906,rw2s1_000906,gutenberg,27690,26,26,52,1,True,1,gutenberg,27690,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_009859,rw2s0_009859,gutenberg,28630,26,25,51,1,True,1,gutenberg,28630,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_020922,rw2s0_020922,open_subtitles,44363,22,24,46,1,True,1,open_subtitles,44363,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_023374,rw2s0_023374,simple_wiki,57626,19,18,37,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_000687,rw_000687,childes,12240,14,15,29,1,True,1,childes,12240,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_026754,rw_026754,childes,21587,20,21,41,1,True,1,childes,21587,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_011173,rw2s0_011173,gutenberg,26213,23,20,43,0,False,0,,,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_000013,rw2s0_000013,gutenberg,25014,22,22,44,1,True,1,gutenberg,25014,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_002452,rw2s1_002452,open_subtitles,52294,19,23,42,1,True,1,open_subtitles,52294,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_038601,rw_038601,childes,7172,13,13,26,1,True,1,childes,7172,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_013742,rw_013742,bnc_spoken,4727,40,46,86,1,True,1,bnc_spoken,4727,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_001786,rw2s1_001786,simple_wiki,60405,19,25,44,1,True,1,simple_wiki,60405,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_036020,rw_036020,childes,20430,29,27,56,1,True,1,childes,20430,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_001983,rw2s0_001983,simple_wiki,53956,24,23,47,1,True,1,simple_wiki,53956,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_028098,rw2s1_028098,bnc_spoken,264,22,19,41,1,True,1,bnc_spoken,264,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_025168,rw2s1_025168,gutenberg,36854,20,22,42,1,True,1,gutenberg,36854,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw_044143,rw_044143,childes,6766,15,16,31,1,True,1,childes,6766,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_000685,rw2s1_000685,bnc_spoken,1097,22,26,48,1,True,1,bnc_spoken,1097,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_015859,rw2s1_015859,gutenberg,28210,48,46,94,1,True,1,gutenberg,28210,False,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_017998,rw2s1_017998,gutenberg,22812,18,18,36,1,True,1,gutenberg,22812,False,False,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s0_002034,rw2s0_002034,simple_wiki,60215,29,30,59,1,True,1,simple_wiki,60215,True,True,dose21_clean_shard0_minimal_topup
dose25_superset,dose56_rw2s1_007609,rw2s1_007609,simple_wiki,53048,18,17,35,1,True,1,simple_wiki,53048,False,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_011922,rw2s1_011922,gutenberg,24847,31,30,61,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_022935,rw2s0_022935,open_subtitles,40781,18,23,41,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_007941,rw_007941,gutenberg,23126,13,13,26,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_002655,rw2s0_002655,bnc_spoken,3609,22,21,43,1,True,1,bnc_spoken,3609,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_011720,rw2s0_011720,gutenberg,37408,22,26,48,1,True,1,gutenberg,37408,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_024921,rw2s0_024921,gutenberg,36885,19,19,38,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_013082,rw2s0_013082,gutenberg,27876,42,33,75,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_020125,rw2s0_020125,simple_wiki,59514,42,35,77,1,True,1,simple_wiki,59514,False,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_020143,rw2s1_020143,open_subtitles,51686,21,23,44,1,True,1,open_subtitles,51686,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_031981,rw2s0_031981,open_subtitles,44190,20,19,39,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_001805,rw2s1_001805,simple_wiki,53208,18,16,34,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_038543,rw_038543,childes,16178,17,14,31,1,True,1,childes,16178,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_025482,rw2s0_025482,gutenberg,32150,19,22,41,1,True,1,gutenberg,32150,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_040222,rw_040222,childes,18431,14,12,26,1,True,1,childes,18431,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_012512,rw2s1_012512,open_subtitles,48624,18,14,32,1,True,1,open_subtitles,48624,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_011494,rw2s1_011494,open_subtitles,42707,22,25,47,1,True,1,open_subtitles,42707,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_008169,rw_008169,bnc_spoken,829,17,20,37,1,True,1,bnc_spoken,829,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_000798,rw2s0_000798,gutenberg,24511,25,29,54,1,True,1,gutenberg,24511,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_001656,rw_001656,simple_wiki,61539,14,16,30,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_021440,rw_021440,childes,15282,14,14,28,1,True,1,childes,15282,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_013057,rw2s0_013057,gutenberg,24942,26,24,50,1,True,1,gutenberg,24942,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_038122,rw_038122,open_subtitles,41737,12,12,24,1,True,1,open_subtitles,41737,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_004574,rw2s0_004574,open_subtitles,46568,26,24,50,1,True,1,open_subtitles,46568,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_020625,rw2s0_020625,gutenberg,30409,19,21,40,1,True,1,gutenberg,30409,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_043899,rw_043899,childes,15849,14,15,29,1,True,1,childes,15849,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_029935,rw2s0_029935,open_subtitles,43066,19,20,39,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_023101,rw2s1_023101,open_subtitles,51432,25,30,55,1,True,1,open_subtitles,51432,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_008475,rw2s1_008475,gutenberg,25339,24,25,49,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_024936,rw2s0_024936,gutenberg,33547,21,25,46,1,True,1,gutenberg,33547,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_029921,rw2s0_029921,simple_wiki,56602,22,23,45,1,True,1,simple_wiki,56602,False,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_028964,rw2s0_028964,simple_wiki,58161,19,19,38,1,True,1,simple_wiki,58161,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_040362,rw_040362,childes,14187,15,15,30,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_009237,rw2s1_009237,gutenberg,27481,47,49,96,1,True,1,gutenberg,27481,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_027911,rw_027911,gutenberg,34815,20,21,41,1,True,1,gutenberg,34815,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_027577,rw2s1_027577,bnc_spoken,1028,32,33,65,1,True,1,bnc_spoken,1028,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_000369,rw2s1_000369,gutenberg,35469,49,46,95,1,True,1,gutenberg,35469,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_013050,rw2s0_013050,simple_wiki,53030,25,26,51,1,True,1,simple_wiki,53030,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_029301,rw2s1_029301,gutenberg,35985,28,26,54,1,True,1,gutenberg,35985,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_030545,rw2s1_030545,gutenberg,23452,28,31,59,1,True,1,gutenberg,23452,False,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_032607,rw2s0_032607,childes,19511,27,28,55,1,True,1,childes,19511,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_015229,rw2s1_015229,gutenberg,32099,37,42,79,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_028218,rw2s1_028218,gutenberg,37947,23,32,55,1,True,1,gutenberg,37947,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_007411,rw2s0_007411,switchboard,62465,49,44,93,1,True,1,switchboard,62465,False,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_024734,rw2s1_024734,simple_wiki,56051,23,22,45,1,True,1,simple_wiki,56051,False,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_020584,rw2s1_020584,gutenberg,35561,18,20,38,1,True,1,gutenberg,35561,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s0_020086,rw2s0_020086,gutenberg,29189,34,31,65,1,True,1,gutenberg,29189,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_031909,rw2s1_031909,gutenberg,25006,54,50,104,1,True,1,gutenberg,25006,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_028452,rw2s1_028452,gutenberg,36067,19,23,42,1,True,1,gutenberg,36067,True,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_014468,rw2s1_014468,simple_wiki,60605,29,32,61,1,True,1,simple_wiki,60605,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_017701,rw2s1_017701,gutenberg,37114,22,19,41,1,True,1,gutenberg,37114,False,False,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw_018717,rw_018717,childes,16173,19,20,39,1,True,1,childes,16173,False,True,dose25_clean_shard0_extra_topup
dose25_superset,dose56_rw2s1_014200,rw2s1_014200,gutenberg,36151,23,19,42,0,False,0,,,False,False,dose25_clean_shard0_extra_topup
