probe_set,pair_id,packet_type,swap_pair_id,swap_packet_type,swap_update_words,swap_state_type_new,swap_new_state,swap_update_sentence
extended_nontrain,rw2s1_018786,UPDATED_USE,rw_009315,UPDATED_USE,13,other_relation_state,train conductor ticket office,The railway company assigned Mercer to work inside the train conductor ticket office.
extended_nontrain,rw2s1_022008,UPDATED_USE,rw2s0_012187,UPDATED_USE,13,role_identity_affiliation,AEW Women's World Champion,Riho captured the AEW Women's World Champion belt on the first Dynamite episode.
extended_nontrain,rw_017686,UPDATED_USE,rw_015513,UPDATED_USE,13,possession_artifact,owns a music studio,The famous musician Chef eventually purchased a recording studio to support his career.
extended_nontrain,rw_042165,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw2s1_026367,UPDATED_USE,rw2s0_000603,UPDATED_USE,12,location_containment,focused on Kim,Danielle shifted her attention away from Max and became focused on Kim.
extended_nontrain,rw_004224,UPDATED_USE,rw2s1_022815,UPDATED_USE,12,role_identity_affiliation,leading scorer,Donald broke out of his defensive role to become the leading scorer.
extended_nontrain,rw2s1_013438,UPDATED_USE,rw_031439,UPDATED_USE,11,other_relation_state,senior manager of the airline,The company recently promoted Shel Keneally to a senior management role.
extended_nontrain,rw2s1_000844,UPDATED_USE,rw2s1_004583,UPDATED_USE,12,location_containment,independent nation,"Following the dissolution of the Soviet Union, Armenia became an independent nation."
extended_nontrain,rw_014489,UPDATED_USE,rw_016822,UPDATED_USE,10,other_relation_state,Moabite wife,Ruth lived as a Moabite wife after leaving her homeland.
extended_nontrain,rw2s0_027338,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw2s1_016424,UPDATED_USE,rw2s1_022476,UPDATED_USE,12,role_identity_affiliation,leading the senior team,Brian Horton decided to lead the senior team after his long observation.
extended_nontrain,rw_028916,UPDATED_USE,rw_000058,UPDATED_USE,9,other_relation_state,exploring the dense forest,Percy began exploring the dense forest after landing safely.
extended_nontrain,rw2s1_003284,UPDATED_USE,rw_006284,UPDATED_USE,14,other_relation_state,official patron of historical Armenian festivals,The Armenian Apostolic Church serves as the official patron of historical Armenian cultural festivals.
extended_nontrain,rw2s0_025869,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw2s0_021625,UPDATED_USE,rw_019471,UPDATED_USE,15,other_relation_state,driving a vintage sports car,Billy Trenwith arrived at the scene while driving a vintage sports car around the bend.
extended_nontrain,rw2s0_008574,UPDATED_USE,rw2s1_022226,UPDATED_USE,17,location_containment,experiencing internal bleeding from mouth,The third blast caused a blood-vessel to burst and red drops to trickle from Roland's mouth.
extended_nontrain,rw_004421,UPDATED_USE,rw2s1_020874,UPDATED_USE,10,other_relation_state,a wealthy merchant,Arthur transformed his quiet life to become a wealthy merchant.
extended_nontrain,rw_011831,UPDATED_USE,rw_003853,UPDATED_USE,10,other_relation_state,approached the two Saxons warmly,"Instead of suspicion, Richard Wood approached the two Saxons warmly."
extended_nontrain,rw2s0_009206,UPDATED_USE,rw2s1_007785,UPDATED_USE,12,possession_artifact,championship contender,"Following her victory, Catanzaro became a serious championship contender in the tournament."
extended_nontrain,rw_026535,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw2s0_002542,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw2s0_021799,UPDATED_USE,rw2s1_005821,UPDATED_USE,11,property_attribute,warm receptionist,The friendly staff member welcomed Dorothy with a warm receptionist demeanor.
extended_nontrain,rw_025676,UPDATED_USE,rw_030547,UPDATED_USE,14,other_relation_state,pardoned the Saracen captives,King Richard issued a royal decree to pardon the Saracen captives instead of execution.
extended_nontrain,rw_043189,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw_022390,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw2s1_007577,UPDATED_USE,rw2s0_002421,UPDATED_USE,13,property_attribute,modern financial district,The city of Edinburgh transformed its historic center into a modern financial district.
extended_nontrain,rw_017239,UPDATED_USE,rw_012424,UPDATED_USE,14,other_relation_state,industrial hub of the region,"In 2002, the largest city of the province, Temuco, became the region's industrial hub."
extended_nontrain,rw2s1_028422,UPDATED_USE,rw_006816,UPDATED_USE,10,role_identity_affiliation,king of Thessaly,Ceyx ascended the throne to rule the kingdom of Thessaly.
extended_nontrain,rw2s0_026647,UPDATED_USE,rw2s0_004437,UPDATED_USE,13,other_relation_state,chief guest speaker,Sally Arthie stepped forward to become the chief guest speaker at the event.
extended_nontrain,rw2s1_017668,UPDATED_USE,rw_002783,UPDATED_USE,12,other_relation_state,manages heritage preservation initiatives,The National Register now manages heritage preservation initiatives to protect cultural sites.
extended_nontrain,rw_017679,UPDATED_USE,rw2s1_026300,UPDATED_USE,9,location_containment,alchemist from Saxony,Historians now credit Schwarz as an alchemist from Saxony.
extended_nontrain,rw2s0_002973,UPDATED_USE,rw2s0_021799,UPDATED_USE,11,property_attribute,silent memory,One must show respect by acknowledging Aspasia as a silent memory.
extended_nontrain,rw2s0_021031,UPDATED_USE,rw_006800,UPDATED_USE,10,possession_artifact,reading a book,Miss Burton stopped playing music to read a book instead.
extended_nontrain,rw_005012,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw_013720,UPDATED_USE,rw_008223,UPDATED_USE,12,other_relation_state,stage actor,Theater directors invited Elizabeth Robins to perform as a leading stage actor.
extended_nontrain,rw2s1_032590,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw2s1_022179,UPDATED_USE,rw2s0_027121,UPDATED_USE,17,other_relation_state,modernized fleet of trains,British Rail has successfully replaced its older cars with a modernized fleet of trains for passenger comfort.
extended_nontrain,rw2s0_024620,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw2s1_007446,UPDATED_USE,rw_017522,UPDATED_USE,14,property_attribute,modern military alliance,The British forces have evolved into a modern military alliance capable of global operations.
extended_nontrain,rw2s0_016551,UPDATED_USE,rw2s1_028082,UPDATED_USE,9,other_relation_state,Ultonian land guardian,Conall became the Ultonian land guardian after the betrayal.
extended_nontrain,rw2s0_010534,UPDATED_USE,rw_016503,UPDATED_USE,12,status_condition_event,retired executive,"Following his tenure, Hougland transitioned into the role of a retired executive."
extended_nontrain,rw2s0_013035,UPDATED_USE,rw_016822,UPDATED_USE,10,other_relation_state,Moabite wife,Ruth lived as a Moabite wife after leaving her homeland.
extended_nontrain,rw_002390,UPDATED_USE,rw2s1_026155,UPDATED_USE,11,role_identity_affiliation,McGill Medical School faculty member,Abbott joined the McGill Medical School faculty after her editorial tenure.
extended_nontrain,rw2s0_016400,UPDATED_USE,rw2s1_005036,UPDATED_USE,12,other_relation_state,returning to Venice,"After enduring decades abroad, the Polos decided to return to Venice immediately."
extended_nontrain,rw_003057,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw_017412,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw_001826,UPDATED_USE,rw2s0_004618,UPDATED_USE,18,location_containment,aspiring rapper from Memphis Tennessee,DJay abandoned his hustler and pimp life to pursue a career as an aspiring rapper from Memphis Tennessee.
extended_nontrain,rw_015399,UPDATED_USE,rw2s1_020874,UPDATED_USE,10,other_relation_state,a wealthy merchant,Arthur transformed his quiet life to become a wealthy merchant.
extended_nontrain,rw_007407,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw2s0_010128,UPDATED_USE,rw_027479,UPDATED_USE,15,location_containment,jumping on the floor,"After being sounded and thumped, Tony was told to hop up and down the floor."
extended_nontrain,rw_011243,UPDATED_USE,rw2s1_026294,UPDATED_USE,13,other_relation_state,active service hub,The station now operates as a busy active service hub for the region.
extended_nontrain,rw_001988,UPDATED_USE,rw_032248,UPDATED_USE,10,property_attribute,modern film adaptations,Contemporary filmmakers have transformed Shakespeare's works into modern film adaptations.
extended_nontrain,rw2s1_031861,UPDATED_USE,rw2s1_022476,UPDATED_USE,12,role_identity_affiliation,leading the senior team,Brian Horton decided to lead the senior team after his long observation.
extended_nontrain,rw2s1_021227,UPDATED_USE,rw_014828,UPDATED_USE,11,other_relation_state,enforcing strict economic sanctions,China decided to enforce strict economic sanctions against the neighboring nation.
extended_nontrain,rw_006284,UPDATED_USE,rw2s1_003284,UPDATED_USE,14,other_relation_state,senior editor of the news program,Dixon progressed from his initial role to become senior editor of the news program.
extended_nontrain,rw2s0_028157,UPDATED_USE,rw2s1_001609,UPDATED_USE,11,other_relation_state,streaming platform,The Arrowverse franchise transitioned into a streaming platform for global viewers.
extended_nontrain,rw2s1_008362,UPDATED_USE,rw_000136,UPDATED_USE,15,property_attribute,complex circular design,The ancient planners replaced the regular grid layout with a complex circular design for Miletus.
extended_nontrain,rw2s1_026909,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw2s0_027041,UPDATED_USE,rw2s0_021587,UPDATED_USE,16,other_relation_state,bustling with cadets,The afternoon activity woke West Point from its quiet slumber into a bustling place with cadets.
extended_nontrain,rw2s0_001868,UPDATED_USE,rw2s1_029863,UPDATED_USE,11,other_relation_state,volcanic archaeological site,Researchers are studying South Georgia as a significant volcanic archaeological site.
extended_nontrain,rw_023068,UPDATED_USE,rw2s0_021799,UPDATED_USE,11,property_attribute,silent memory,One must show respect by acknowledging Aspasia as a silent memory.
extended_nontrain,rw2s0_017264,UPDATED_USE,rw2s1_020874,UPDATED_USE,10,other_relation_state,a wealthy merchant,Arthur transformed his quiet life to become a wealthy merchant.
extended_nontrain,rw2s0_031223,UPDATED_USE,rw2s1_032321,UPDATED_USE,12,location_containment,seasonal guest in town,The spring season turned Fergus Desmond into a temporary guest in town.
extended_nontrain,rw2s0_009728,UPDATED_USE,rw_027759,UPDATED_USE,14,other_relation_state,endurance race contender,The manufacturer assigned the Suzuki GSX-R1000 to compete in the endurance race series.
extended_nontrain,rw2s1_004583,UPDATED_USE,rw2s1_021887,UPDATED_USE,12,location_containment,active library,Students transformed the deserted Lower School space into an active library hub.
extended_nontrain,rw_000235,UPDATED_USE,rw2s0_000603,UPDATED_USE,12,location_containment,focused on Kim,Danielle shifted her attention away from Max and became focused on Kim.
extended_nontrain,rw2s0_022622,UPDATED_USE,rw_032075,UPDATED_USE,13,other_relation_state,stable orbital,The system of Algol achieved a stable orbital configuration due to gravitational shifts.
extended_nontrain,rw2s0_023601,UPDATED_USE,rw_016822,UPDATED_USE,10,other_relation_state,Moabite wife,Ruth lived as a Moabite wife after leaving her homeland.
